article_idx,judul,url,entity_count,entities_json
10,Indonesia-USTR Sepakat Segera Bahas Bersama Selesaikan Negosiasi Tarif - Niaga.Asia,https://www.niaga.asia/indonesia-ustr-sepakat-segera-bahas-bersama-selesaikan-negosiasi-tarif/,21,"[{""word"": ""washington"", ""entity_group"": ""GPE"", ""score"": 0.7359}, {""word"": ""dc niaga asia"", ""entity_group"": ""NOR"", ""score"": 0.3849}, {""word"": ""pemerintah ri"", ""entity_group"": ""NOR"", ""score"": 0.9192}, {""word"": ""menteri koordinator bidang perekonomian"", ""entity_group"": ""NOR"", ""score"": 0.9286}, {""word"": ""airlangga hartarto"", ""entity_group"": ""PER"", ""score"": 0.988}, {""word"": ""delegasi ri"", ""entity_group"": ""NOR"", ""score"": 0.8004}, {""word"": ""ambassador"", ""entity_group"": ""NOR"", ""score"": 0.435}, {""word"": ""jamieson greer"", ""entity_group"": ""PER"", ""score"": 0.9523}, {""word"": ""united states trade representative ustr"", ""entity_group"": ""ORG"", ""score"": 0.7721}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.968}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.8559}, {""word"": ""ustr"", ""entity_group"": ""NOR"", ""score"": 0.5181}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.5415}, {""word"": ""menteri"", ""entity_group"": ""NOR"", ""score"": 0.9591}, {""word"": ""koordinator bidang perekonomian"", ""entity_group"": ""NOR"", ""score"": 0.7322}, {""word"": ""ambassador"", ""entity_group"": ""ORG"", ""score"": 0.4288}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.9183}, {""word"": ""lembaga"", ""entity_group"": ""NOR"", ""score"": 0.4476}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.733}, {""word"": ""menko"", ""entity_group"": ""NOR"", ""score"": 0.8159}, {""word"": ""ri"", ""entity_group"": ""GPE"", ""score"": 0.706}]"
11,"Negosiasi Soal Tarif Perdagangan, Delegasi RI Harapkan Capai Kesepakatan dengan AS Dalam 60 Hari - Niaga.Asia",https://www.niaga.asia/negosiasi-soal-tarif-perdagangan-delegasi-ri-harapkan-capai-kesepakatan-dengan-as-dalam-60-hari/,20,"[{""word"": ""washington"", ""entity_group"": ""GPE"", ""score"": 0.5971}, {""word"": ""dc niaga asia indonesia"", ""entity_group"": ""ORG"", ""score"": 0.5034}, {""word"": ""amerika serikat as"", ""entity_group"": ""GPE"", ""score"": 0.89}, {""word"": ""menteri"", ""entity_group"": ""NOR"", ""score"": 0.851}, {""word"": ""koordinator bidang perekonomian"", ""entity_group"": ""ORG"", ""score"": 0.5915}, {""word"": ""airlangga hartarto"", ""entity_group"": ""PER"", ""score"": 0.9919}, {""word"": ""delegasi"", ""entity_group"": ""NOR"", ""score"": 0.5487}, {""word"": ""ri"", ""entity_group"": ""ORG"", ""score"": 0.6018}, {""word"": ""ustr"", ""entity_group"": ""ORG"", ""score"": 0.6275}, {""word"": ""ambassador"", ""entity_group"": ""ORG"", ""score"": 0.6348}, {""word"": ""jamieson greer"", ""entity_group"": ""PER"", ""score"": 0.9773}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.9814}, {""word"": ""kedua"", ""entity_group"": ""CRD"", ""score"": 0.7945}, {""word"": ""tim"", ""entity_group"": ""NOR"", ""score"": 0.7517}, {""word"": ""teknis ri"", ""entity_group"": ""ORG"", ""score"": 0.5448}, {""word"": ""jumat"", ""entity_group"": ""DAT"", ""score"": 0.9949}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9751}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9812}, {""word"": ""airlangga"", ""entity_group"": ""PER"", ""score"": 0.9653}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.3658}]"
12,Donald Trump dan Madman Theory - ANTARA News,https://www.antaranews.com/berita/4782869/donald-trump-dan-madman-theory,13,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9824}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.9007}, {""word"": ""presiden amerika serikat"", ""entity_group"": ""NOR"", ""score"": 0.9045}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9927}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9897}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9761}, {""word"": ""madman"", ""entity_group"": ""PRD"", ""score"": 0.2199}, {""word"": ""madman"", ""entity_group"": ""PER"", ""score"": 0.5727}, {""word"": ""richard"", ""entity_group"": ""PER"", ""score"": 0.9573}, {""word"": ""nixon"", ""entity_group"": ""PER"", ""score"": 0.5556}, {""word"": ""vietnam"", ""entity_group"": ""GPE"", ""score"": 0.8377}, {""word"": ""vietcong"", ""entity_group"": ""NOR"", ""score"": 0.3656}, {""word"": ""bob"", ""entity_group"": ""PER"", ""score"": 0.9134}]"
13,Trumponomics dan Ketegangan Perdagangan Global: Dosen Kampus Muhammadiyah Soroti Dampaknya Bagi Indonesia - Muhammadiyah,https://muhammadiyah.or.id/2025/04/trumponomics-dan-ketegangan-perdagangan-global-dosen-kampus-muhammadiyah-soroti-dampaknya-bagi-indonesia/,20,"[{""word"": ""muhammadiyah or id yogyakarta"", ""entity_group"": ""ORG"", ""score"": 0.7927}, {""word"": ""presiden amerika serikat"", ""entity_group"": ""NOR"", ""score"": 0.9364}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9959}, {""word"": ""menteri keuangan"", ""entity_group"": ""NOR"", ""score"": 0.9014}, {""word"": ""sri mulyani"", ""entity_group"": ""PER"", ""score"": 0.9938}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4873}, {""word"": ""trump"", ""entity_group"": ""PRD"", ""score"": 0.4333}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.8471}, {""word"": ""negeri"", ""entity_group"": ""NOR"", ""score"": 0.4133}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.695}, {""word"": ""ratih herningtyas"", ""entity_group"": ""PER"", ""score"": 0.9829}, {""word"": ""seminar trumponomics pengaruhnya"", ""entity_group"": ""EVT"", ""score"": 0.8475}, {""word"": ""rabu"", ""entity_group"": ""DAT"", ""score"": 0.9803}, {""word"": ""pusat studi keamanan internasional coiss universitas muhammadiyah yogyakarta"", ""entity_group"": ""ORG"", ""score"": 0.9628}, {""word"": ""ratih"", ""entity_group"": ""PER"", ""score"": 0.9439}, {""word"": ""sam"", ""entity_group"": ""PER"", ""score"": 0.5732}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.5619}, {""word"": ""ali"", ""entity_group"": ""PER"", ""score"": 0.9806}, {""word"": ""muhammad"", ""entity_group"": ""PER"", ""score"": 0.9791}, {""word"": ""who"", ""entity_group"": ""NOR"", ""score"": 0.6638}]"
14,Jusuf Kalla Bela Prabowo Soal Efisiensi Anggaran dan Ekonomi RI Turun - Bisnis.com,https://kabar24.bisnis.com/read/20250525/15/1879734/jusuf-kalla-bela-prabowo-soal-efisiensi-anggaran-dan-ekonomi-ri-turun,14,"[{""word"": ""bisnis com jakarta"", ""entity_group"": ""ORG"", ""score"": 0.7356}, {""word"": ""wakil presiden"", ""entity_group"": ""NOR"", ""score"": 0.8418}, {""word"": ""jusuf kalla"", ""entity_group"": ""PER"", ""score"": 0.9894}, {""word"": ""presidenprabowo"", ""entity_group"": ""NOR"", ""score"": 0.7325}, {""word"": ""subiantoterkait"", ""entity_group"": ""PER"", ""score"": 0.9172}, {""word"": ""kallamengatakan"", ""entity_group"": ""PER"", ""score"": 0.9754}, {""word"": ""prabowo"", ""entity_group"": ""PER"", ""score"": 0.9973}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.9537}, {""word"": ""kalla"", ""entity_group"": ""PER"", ""score"": 0.9867}, {""word"": ""youtube universitas paramadina jakarta"", ""entity_group"": ""ORG"", ""score"": 0.8179}, {""word"": ""sabtu"", ""entity_group"": ""DAT"", ""score"": 0.9678}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.6246}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9769}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.44}]"
15,"Indo American Seafoods (ISEA) Incar Pendapatan Rp508,9 Miliar, Tepis Efek Tarif Trump - Bisnis.com",https://market.bisnis.com/read/20250605/192/1882743/indo-american-seafoods-isea-incar-pendapatan-rp5089-miliar-tepis-efek-tarif-trump,31,"[{""word"": ""bisnis com"", ""entity_group"": ""ORG"", ""score"": 0.6112}, {""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.384}, {""word"": ""olahan udangpt indo american seafoods tbk"", ""entity_group"": ""PRD"", ""score"": 0.7004}, {""word"": ""isea"", ""entity_group"": ""ORG"", ""score"": 0.6463}, {""word"": ""rp"", ""entity_group"": ""MON"", ""score"": 0.8904}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.9064}, {""word"": ""asdonald"", ""entity_group"": ""ORG"", ""score"": 0.5156}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.8606}, {""word"": ""direktur utama isea"", ""entity_group"": ""ORG"", ""score"": 0.7061}, {""word"": ""ibnu syena alfitra"", ""entity_group"": ""PER"", ""score"": 0.9919}, {""word"": ""rp miliar"", ""entity_group"": ""MON"", ""score"": 0.9931}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.9464}, {""word"": ""ibnu"", ""entity_group"": ""ORG"", ""score"": 0.4976}, {""word"": ""kamis"", ""entity_group"": ""ORG"", ""score"": 0.3653}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.5767}, {""word"": ""trump"", ""entity_group"": ""ORG"", ""score"": 0.5026}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.7996}, {""word"": ""jepang"", ""entity_group"": ""GPE"", ""score"": 0.4144}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.4093}, {""word"": ""kedua"", ""entity_group"": ""ORD"", ""score"": 0.4181}, {""word"": ""asosiasi"", ""entity_group"": ""ORG"", ""score"": 0.4885}, {""word"": ""kementerian"", ""entity_group"": ""NOR"", ""score"": 0.5852}, {""word"": ""perikanan"", ""entity_group"": ""ORG"", ""score"": 0.4478}, {""word"": ""kkp"", ""entity_group"": ""ORG"", ""score"": 0.7615}, {""word"": ""januari"", ""entity_group"": ""ORG"", ""score"": 0.3098}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.5802}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.8602}, {""word"": ""us"", ""entity_group"": ""LAW"", ""score"": 0.2685}, {""word"": ""departemen"", ""entity_group"": ""NOR"", ""score"": 0.531}, {""word"": ""usdoc"", ""entity_group"": ""ORG"", ""score"": 0.2787}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.6622}]"
16,Kebijakan Tarif Trump: Antara Pro Competition Vs Pro Competitor - CNBC Indonesia,https://www.cnbcindonesia.com/opini/20250610055822-14-639536/kebijakan-tarif-trump-antara-pro-competition-vs-pro-competitor,12,"[{""word"": ""redaksicnbcindonesia com"", ""entity_group"": ""ORG"", ""score"": 0.8243}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.9945}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.7442}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.971}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9708}, {""word"": ""competitor"", ""entity_group"": ""EVT"", ""score"": 0.4791}, {""word"": ""kubupro competition"", ""entity_group"": ""ORG"", ""score"": 0.4826}, {""word"": ""competitor"", ""entity_group"": ""ORG"", ""score"": 0.6272}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.4337}, {""word"": ""federal"", ""entity_group"": ""ORG"", ""score"": 0.3641}, {""word"": ""kppu"", ""entity_group"": ""ORG"", ""score"": 0.4316}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.8837}]"
17,Deretan Saham yang Untung dan Buntung dari Kebijakan Tarif Trump 32% - Bisnis.com,https://market.bisnis.com/read/20250710/7/1891966/deretan-saham-yang-untung-dan-buntung-dari-kebijakan-tarif-trump-32,37,"[{""word"": ""bisnis com jakarta"", ""entity_group"": ""ORG"", ""score"": 0.6391}, {""word"": ""presiden amerika serikatdonald"", ""entity_group"": ""NOR"", ""score"": 0.836}, {""word"": ""trumpyang"", ""entity_group"": ""PER"", ""score"": 0.8818}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9724}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9851}, {""word"": ""head of equity research"", ""entity_group"": ""ORG"", ""score"": 0.9222}, {""word"": ""liza camelia"", ""entity_group"": ""PER"", ""score"": 0.6196}, {""word"": ""trump"", ""entity_group"": ""ORG"", ""score"": 0.4665}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.4542}, {""word"": ""liza"", ""entity_group"": ""PER"", ""score"": 0.976}, {""word"": ""rabu"", ""entity_group"": ""PRD"", ""score"": 0.3894}, {""word"": ""tekstil"", ""entity_group"": ""ORG"", ""score"": 0.6855}, {""word"": ""garmen"", ""entity_group"": ""ORG"", ""score"": 0.5139}, {""word"": ""satu"", ""entity_group"": ""ORG"", ""score"": 0.8553}, {""word"": ""pttrisula"", ""entity_group"": ""ORG"", ""score"": 0.9788}, {""word"": ""textile industriestbk"", ""entity_group"": ""ORG"", ""score"": 0.7814}, {""word"": ""bell"", ""entity_group"": ""ORG"", ""score"": 0.804}, {""word"": ""pt"", ""entity_group"": ""ORG"", ""score"": 0.9731}, {""word"": ""tbk ertx"", ""entity_group"": ""ORG"", ""score"": 0.8522}, {""word"": ""as"", ""entity_group"": ""ORG"", ""score"": 0.9422}, {""word"": ""liza"", ""entity_group"": ""ORG"", ""score"": 0.9236}, {""word"": ""kedua"", ""entity_group"": ""ORD"", ""score"": 0.4848}, {""word"": ""saham"", ""entity_group"": ""PRD"", ""score"": 0.3894}, {""word"": ""pasalnya"", ""entity_group"": ""ORG"", ""score"": 0.4677}, {""word"": ""vietnam"", ""entity_group"": ""ORG"", ""score"": 0.8841}, {""word"": ""pt tifico"", ""entity_group"": ""ORG"", ""score"": 0.7859}, {""word"": ""tbk"", ""entity_group"": ""ORG"", ""score"": 0.4092}, {""word"": ""tfco"", ""entity_group"": ""ORG"", ""score"": 0.9093}, {""word"": ""pt asia pacific"", ""entity_group"": ""ORG"", ""score"": 0.8875}, {""word"": ""fibers tbk"", ""entity_group"": ""ORG"", ""score"": 0.5659}, {""word"": ""poly kedua"", ""entity_group"": ""ORG"", ""score"": 0.6415}, {""word"": ""emiten"", ""entity_group"": ""ORG"", ""score"": 0.6295}, {""word"": ""sektorconsumer"", ""entity_group"": ""ORG"", ""score"": 0.7569}, {""word"": ""goods"", ""entity_group"": ""ORG"", ""score"": 0.7777}, {""word"": ""pt industri"", ""entity_group"": ""ORG"", ""score"": 0.7668}, {""word"": ""jamu"", ""entity_group"": ""ORG"", ""score"": 0.7168}, {""word"": ""fa"", ""entity_group"": ""ORG"", ""score"": 0.8654}]"
18,Strategi bebas aktif Prabowo mengakselerasi Global South - Antara News jatim,https://jatim.antaranews.com/berita/947357/strategi-bebas-aktif-prabowo-mengakselerasi-global-south,23,"[{""word"": ""rabu juli"", ""entity_group"": ""DAT"", ""score"": 0.9554}, {""word"": ""wib"", ""entity_group"": ""TIM"", ""score"": 0.4755}, {""word"": ""prabowo subianto"", ""entity_group"": ""PER"", ""score"": 0.98}, {""word"": ""tiga"", ""entity_group"": ""CRD"", ""score"": 0.8384}, {""word"": ""presiden prancis"", ""entity_group"": ""NOR"", ""score"": 0.7645}, {""word"": ""emmanuel macron"", ""entity_group"": ""PER"", ""score"": 0.9938}, {""word"": ""jamuan santap malam"", ""entity_group"": ""EVT"", ""score"": 0.789}, {""word"": ""istana elysee paris prancis"", ""entity_group"": ""LOC"", ""score"": 0.8422}, {""word"": ""senin"", ""entity_group"": ""DAT"", ""score"": 0.946}, {""word"": ""ho"", ""entity_group"": ""NOR"", ""score"": 0.5136}, {""word"": ""bpmi sekretariat presiden jakarta"", ""entity_group"": ""NOR"", ""score"": 0.6357}, {""word"": ""juli"", ""entity_group"": ""DAT"", ""score"": 0.9814}, {""word"": ""as"", ""entity_group"": ""PRD"", ""score"": 0.6259}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9843}, {""word"": ""eropa timur tengah"", ""entity_group"": ""GPE"", ""score"": 0.8315}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.9927}, {""word"": ""prabowo"", ""entity_group"": ""PER"", ""score"": 0.9552}, {""word"": ""subianto"", ""entity_group"": ""PER"", ""score"": 0.2365}, {""word"": ""arab"", ""entity_group"": ""GPE"", ""score"": 0.9496}, {""word"": ""saudi"", ""entity_group"": ""GPE"", ""score"": 0.7181}, {""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9733}, {""word"": ""riyadh"", ""entity_group"": ""GPE"", ""score"": 0.3199}, {""word"": ""asean"", ""entity_group"": ""GPE"", ""score"": 0.431}]"
19,"Ketika Ekonomi RI Diberikan ""Rakit Penyelamat"", Akankan Kita Bocorkan? - CNBC Indonesia",https://www.cnbcindonesia.com/opini/20250717091857-14-649829/ketika-ekonomi-ri-diberikan-rakit-penyelamat-akankan-kita-bocorkan,12,"[{""word"": ""redaksicnbcindonesia com"", ""entity_group"": ""ORG"", ""score"": 0.8025}, {""word"": ""juli"", ""entity_group"": ""DAT"", ""score"": 0.9163}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.5758}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.664}, {""word"": ""bank indonesia bi"", ""entity_group"": ""ORG"", ""score"": 0.9276}, {""word"": ""kedua"", ""entity_group"": ""ORD"", ""score"": 0.6555}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.7509}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9693}, {""word"": ""asia tenggara"", ""entity_group"": ""GPE"", ""score"": 0.97}, {""word"": ""singapura"", ""entity_group"": ""GPE"", ""score"": 0.9676}, {""word"": ""austria"", ""entity_group"": ""ORG"", ""score"": 0.8759}, {""word"": ""austria"", ""entity_group"": ""GPE"", ""score"": 0.845}]"
20,Peternak Soroti Potensi Dampak Impor Ayam AS di Tengah Tarif 0% - Bisnis.com,https://ekonomi.bisnis.com/read/20250720/12/1894666/peternak-soroti-potensi-dampak-impor-ayam-as-di-tengah-tarif-0,28,"[{""word"": ""bisnis com jakarta"", ""entity_group"": ""ORG"", ""score"": 0.7667}, {""word"": ""asosiasi peternak layer indonesia"", ""entity_group"": ""ORG"", ""score"": 0.9272}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.8288}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.6186}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9138}, {""word"": ""presiden asosiasi peternak layer indonesia pln"", ""entity_group"": ""ORG"", ""score"": 0.8738}, {""word"": ""musbar mesdi"", ""entity_group"": ""PER"", ""score"": 0.9751}, {""word"": ""ayam"", ""entity_group"": ""PRD"", ""score"": 0.5618}, {""word"": ""whole carcass"", ""entity_group"": ""PRD"", ""score"": 0.8616}, {""word"": ""negeri paman sam"", ""entity_group"": ""GPE"", ""score"": 0.5442}, {""word"": ""musbar"", ""entity_group"": ""PER"", ""score"": 0.9837}, {""word"": ""minggu"", ""entity_group"": ""DAT"", ""score"": 0.7009}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.9337}, {""word"": ""clq"", ""entity_group"": ""PRD"", ""score"": 0.2797}, {""word"": ""musbar"", ""entity_group"": ""ORG"", ""score"": 0.4272}, {""word"": ""badan"", ""entity_group"": ""ORG"", ""score"": 0.3752}, {""word"": ""pengawas"", ""entity_group"": ""NOR"", ""score"": 0.4584}, {""word"": ""food"", ""entity_group"": ""ORG"", ""score"": 0.6838}, {""word"": ""drug"", ""entity_group"": ""PRD"", ""score"": 0.5185}, {""word"": ""fda"", ""entity_group"": ""ORG"", ""score"": 0.4035}, {""word"": ""direktorat"", ""entity_group"": ""NOR"", ""score"": 0.5698}, {""word"": ""jenderal"", ""entity_group"": ""ORG"", ""score"": 0.4649}, {""word"": ""kementerian"", ""entity_group"": ""NOR"", ""score"": 0.836}, {""word"": ""kemendag"", ""entity_group"": ""ORG"", ""score"": 0.517}, {""word"": ""clq"", ""entity_group"": ""ORG"", ""score"": 0.3557}, {""word"": ""hs"", ""entity_group"": ""PRD"", ""score"": 0.5057}, {""word"": ""codenya"", ""entity_group"": ""ORG"", ""score"": 0.4512}, {""word"": ""kemendag"", ""entity_group"": ""NOR"", ""score"": 0.4332}]"
21,"Industri Pengolahan Kontribusi 17,5 Persen Terhadap PDB di Triwulan I - Emitennews.com",https://emitennews.com/news/industri-pengolahan-kontribusi-175-persen-terhadap-pdb-di-triwulan-i,14,"[{""word"": ""emitennews com"", ""entity_group"": ""ORG"", ""score"": 0.6405}, {""word"": ""value"", ""entity_group"": ""PRD"", ""score"": 0.4898}, {""word"": ""mva"", ""entity_group"": ""PRD"", ""score"": 0.4653}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.5476}, {""word"": ""usd miliar"", ""entity_group"": ""MON"", ""score"": 0.9931}, {""word"": ""asean"", ""entity_group"": ""GPE"", ""score"": 0.5386}, {""word"": ""staf ahli menteri perindustrian"", ""entity_group"": ""NOR"", ""score"": 0.6906}, {""word"": ""bidang percepatan transformasi industri"", ""entity_group"": ""ORG"", ""score"": 0.6292}, {""word"": ""emmy suryandari"", ""entity_group"": ""PER"", ""score"": 0.9926}, {""word"": ""industry award"", ""entity_group"": ""EVT"", ""score"": 0.9119}, {""word"": ""strengthening resilience redefining standards championing industry and the digital shift"", ""entity_group"": ""EVT"", ""score"": 0.4933}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.3917}, {""word"": ""pmi"", ""entity_group"": ""ORG"", ""score"": 0.4658}, {""word"": ""juni"", ""entity_group"": ""ORG"", ""score"": 0.3172}]"
22,"Trump Kembali Serang Powell Usai The Fed Tahan Suku Bunga, Renovasi Ikut Disorot - Bisnis.com",https://kabar24.bisnis.com/read/20250801/19/1898363/trump-kembali-serang-powell-usai-the-fed-tahan-suku-bunga-renovasi-ikut-disorot,18,"[{""word"": ""bisnis com jakarta"", ""entity_group"": ""ORG"", ""score"": 0.5613}, {""word"": ""presidenamerika"", ""entity_group"": ""NOR"", ""score"": 0.436}, {""word"": ""serikatdonald"", ""entity_group"": ""ORG"", ""score"": 0.7229}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9629}, {""word"": ""gubernurthe"", ""entity_group"": ""NOR"", ""score"": 0.4956}, {""word"": ""federal reservejerome"", ""entity_group"": ""ORG"", ""score"": 0.7023}, {""word"": ""powell"", ""entity_group"": ""PER"", ""score"": 0.5351}, {""word"": ""bank sentral"", ""entity_group"": ""ORG"", ""score"": 0.9096}, {""word"": ""jerome"", ""entity_group"": ""PER"", ""score"": 0.9841}, {""word"": ""ketua the fed"", ""entity_group"": ""ORG"", ""score"": 0.7217}, {""word"": ""the fed"", ""entity_group"": ""ORG"", ""score"": 0.9717}, {""word"": ""triliunan"", ""entity_group"": ""MON"", ""score"": 0.5384}, {""word"": ""dolar"", ""entity_group"": ""MON"", ""score"": 0.8827}, {""word"": ""the"", ""entity_group"": ""ORG"", ""score"": 0.9152}, {""word"": ""fed"", ""entity_group"": ""ORG"", ""score"": 0.5498}, {""word"": ""rabu"", ""entity_group"": ""ORG"", ""score"": 0.4344}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.5984}, {""word"": ""bank"", ""entity_group"": ""ORG"", ""score"": 0.566}]"
23,Kemenperin lepas ekspor 54 ribu ton baja putih - ANTARA News Gorontalo,https://gorontalo.antaranews.com/berita/354101/kemenperin-lepas-ekspor-54-ribu-ton-baja-putih,40,"[{""word"": ""jumat september"", ""entity_group"": ""DAT"", ""score"": 0.8833}, {""word"": ""wib"", ""entity_group"": ""TIM"", ""score"": 0.7324}, {""word"": ""cold rolled coil crc"", ""entity_group"": ""PRD"", ""score"": 0.7273}, {""word"": ""pt krakatau baja industri kbi"", ""entity_group"": ""ORG"", ""score"": 0.8464}, {""word"": ""spanyol"", ""entity_group"": ""GPE"", ""score"": 0.9877}, {""word"": ""cilegon"", ""entity_group"": ""GPE"", ""score"": 0.9851}, {""word"": ""banten"", ""entity_group"": ""GPE"", ""score"": 0.5028}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.9851}, {""word"": ""ho"", ""entity_group"": ""NOR"", ""score"": 0.6002}, {""word"": ""kemenperin"", ""entity_group"": ""NOR"", ""score"": 0.633}, {""word"": ""jakarta"", ""entity_group"": ""ORG"", ""score"": 0.6637}, {""word"": ""kementerian perindustrian kemenperin"", ""entity_group"": ""NOR"", ""score"": 0.8444}, {""word"": ""lembaran baja putih"", ""entity_group"": ""PRD"", ""score"": 0.7158}, {""word"": ""rolled coil crc"", ""entity_group"": ""PRD"", ""score"": 0.9308}, {""word"": ""nasional"", ""entity_group"": ""ORG"", ""score"": 0.6367}, {""word"": ""besi"", ""entity_group"": ""PRD"", ""score"": 0.4683}, {""word"": ""baja"", ""entity_group"": ""PRD"", ""score"": 0.2801}, {""word"": ""hilirisasi nasional"", ""entity_group"": ""EVT"", ""score"": 0.5792}, {""word"": ""direktur jenderal industri logam mesin alat transportasi dan elektronika ilmate"", ""entity_group"": ""ORG"", ""score"": 0.8715}, {""word"": ""jakarta jumat"", ""entity_group"": ""ORG"", ""score"": 0.5436}, {""word"": ""cilegon banten"", ""entity_group"": ""ORG"", ""score"": 0.8704}, {""word"": ""dirjen"", ""entity_group"": ""ORG"", ""score"": 0.9181}, {""word"": ""ilmate"", ""entity_group"": ""ORG"", ""score"": 0.7529}, {""word"": ""penguatan"", ""entity_group"": ""ORG"", ""score"": 0.3555}, {""word"": ""industri"", ""entity_group"": ""ORG"", ""score"": 0.5577}, {""word"": ""permesinan otomotif"", ""entity_group"": ""ORG"", ""score"": 0.7026}, {""word"": ""galangan"", ""entity_group"": ""ORG"", ""score"": 0.899}, {""word"": ""kapal"", ""entity_group"": ""PRD"", ""score"": 0.9008}, {""word"": ""energi"", ""entity_group"": ""ORG"", ""score"": 0.4333}, {""word"": ""world"", ""entity_group"": ""ORG"", ""score"": 0.827}, {""word"": ""steel"", ""entity_group"": ""ORG"", ""score"": 0.5527}, {""word"": ""association indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8372}, {""word"": ""steeldunia"", ""entity_group"": ""ORG"", ""score"": 0.3164}, {""word"": ""capaian juta ton"", ""entity_group"": ""ORG"", ""score"": 0.5806}, {""word"": ""persen"", ""entity_group"": ""ORG"", ""score"": 0.29}, {""word"": ""juta"", ""entity_group"": ""ORG"", ""score"": 0.4162}, {""word"": ""steelnasional"", ""entity_group"": ""ORG"", ""score"": 0.2588}, {""word"": ""juta ton"", ""entity_group"": ""ORG"", ""score"": 0.4692}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.9205}, {""word"": ""seja"", ""entity_group"": ""ORG"", ""score"": 0.5007}]"
